,Id_code,PoolID,Foundation_spp,Day_Night,Before_After,Removal_Control,Group,Time_Point,Sampling_group,Sampling_Day,Sampling_time,Wind_Speed.m.s,DO_mg_L,DO_p,Conductivity,Salinity,Temp.pool,Temp.in,date_triscal,mVolts,pH.pre,Notes,SalCal,Date_Time,PO_ug_L,NO2N_ug_L,NN_ug_L,NH4_ug_L,PO_umol_L,NN_umol_L,NH4_umol_L,Date_Run,TA_Run,TA_Raw,CRM_off,Salinity_Lab,TA_CRM,(Intercept),TTris,mVTris,pH,pH_insitu,CO2,fCO2,pCO2,HCO3,CO3,DIC,ALK,OmegaAragonite,OmegaCalcite,TA_NormSal,DIC_Norm
50,D_16_4_BC,16,Mytilus,Day,Before,Removal,Before_Removal,4,1,7/8/2019,13:23:00,0.8,6.73,90.9,52.7,34.5,19.3,21.821,20190710,-31.1,7.411739647,NA,0.032426056,7/8/2019 13:23,65,71,494,342,2.098525,18.704816,18.959454,11/23/2019,1,1819.589228,-0.539790416,34.56,1831.502564,-106.2392471,1.452182309,-74.55117694,7.450098692,7.482405022,44.77996033,1351.408,1356.054441,1713.244512,45.00302569,1803.027498,1831.502564,0.699975519,1.079844216,1861.668489,1832.724421
51,D2_Ocean_4_BC,Ocean,Ocean,Day,Before,Ocean,Before_Ocean,4,2,7/9/2019,13:08:00,3,10.1,117.3,52.5,34.5,12.9,14.473,20190710,-66.5,8.076172521,NA,0.034555953,7/9/2019 13:08,19.4,10.02,65.6,74.6,0.626329,2.4838784,4.1356002,11/26/2019,1,2141.73803,0.237237901,33.55,2136.502118,-106.2392471,1.452182309,-85.22181254,8.102233676,8.126586063,11.94394438,298.0087906,299.1185525,1738.591453,157.6057741,1908.141172,2136.502118,2.407057887,3.76737568,2108.224884,1882.886362
52,D_17_4_BC,17,Mytilus,Day,Before,Removal,Before_Removal,4,2,7/9/2019,13:14:00,3,9.84,125.9,51.9,34.2,17.4,17.046,20190710,-57.5,7.898894367,NA,0.032593161,7/9/2019 13:14,60.6,12.1,84.6,346,1.956471,3.2032944,19.181202,11/27/2019,1,1729.158271,0.547931117,33.65,1717.065267,-106.2392471,1.452182309,-81.48534746,7.928614618,7.923355047,14.43221331,411.8707182,413.3194216,1457.978445,97.69755446,1570.108212,1717.065267,1.51242472,2.345345451,1699.389595,1553.945334
53,D_18_4_BC,18,Phyllospadix,Day,Before,Control,Before_Control,4,2,7/9/2019,13:20:00,3.1,9.37,115.8,52.9,34.9,16,16.223,20190710,-57,7.896435599,NA,0.033584992,7/9/2019 13:20,36.6,0.374,33,167,1.181631,1.249512,9.257979,11/27/2019,1,2079.196798,0.547931117,33.89,2067.103794,-106.2392471,1.452182309,-82.6804935,7.926460941,7.929803523,17.73602275,487.6307812,489.3766925,1771.854495,116.1120721,1905.70259,2067.103794,1.783480048,2.771378585,2060.416105,1899.537081
54,D_19_4_BC,19,Mytilus,Day,Before,Control,Before_Control,4,2,7/9/2019,13:17:00,3.1,10.11,125.2,52.5,34.7,15.7,15.148,20190710,-55.9,7.885355197,NA,0.033475579,7/9/2019 13:17,63.4,10.98,92.4,244,2.046869,3.4986336,13.526628,12/6/2019,1,1934.627098,-0.023173626,33.8,1935.138547,-106.2392471,1.452182309,-84.24158948,7.913068371,7.904825004,17.87511578,486.5339699,488.282586,1671.584353,101.7686506,1791.228119,1935.138547,1.563515273,2.431979465,1923.755379,1780.691483
55,D_20_4_BC,20,Phyllospadix,Day,Before,Control,Before_Control,4,2,7/9/2019,13:24:00,3.1,17.31,213,52.6,34.7,15.5,15.66,20190710,-88.3,8.446887001,raining harder,0.03360129,7/9/2019 13:24,44.4,12.94,21.8,134.4,1.433454,0.8254352,7.4507328,12/6/2019,1,2001.895571,-0.023173626,34.01,2002.40702,-106.2392471,1.452182309,-83.49807214,8.475472242,8.478012132,3.639636082,98.47340679,98.8280687,1267.975753,286.7191283,1558.334518,2002.40702,4.402591141,6.851072866,2002.995963,1558.792851
56,D_21_4_BC,21,Phyllospadix,Day,Before,Removal,Before_Removal,4,2,7/9/2019,13:27:00,2.9,11.66,146.9,52.1,34.3,17.5,17.178,20190710,-84.5,8.366580913,NA,0.032665031,7/9/2019 13:27,48.4,4.58,94.4,174.6,1.562594,3.5743616,9.6793002,12/11/2019,1,1991.405636,0.226350661,33.99,1986.410009,-106.2392471,1.452182309,-81.2936594,8.396765927,8.391707956,4.42473413,126.7110889,127.1560765,1318.248974,261.3032221,1583.97693,1986.410009,4.044327611,6.269006205,1985.825771,1583.511054
57,D_22_4_BC,22,Phyllospadix,Day,Before,Removal,Before_Removal,4,2,7/9/2019,13:28:00,2.9,10.53,131.4,52.8,34.9,16.6,16.703,20190710,-67.7,8.078847506,NA,0.033323564,7/9/2019 13:28,44.2,0.764,111,158.6,1.426997,4.202904,8.7923082,12/12/2019,1,2213.390574,0.032092078,34.17,2212.682292,-106.2392471,1.452182309,-81.98344599,8.109678847,8.111262457,11.46298523,320.8075697,321.9472935,1763.159201,179.5348822,1954.157068,2212.682292,2.762354386,4.286600335,2223.745704,1963.927854
58,D_23_4_BC,23,Mytilus,Day,Before,Removal,Before_Removal,4,2,7/9/2019,13:33:00,2.9,8.1,102.9,51.9,34.2,17.6,17.201,20190710,-42.6,7.639092871,5 extra pumps (10mL),0.03253121,7/9/2019 13:33,37.4,34.7,174,266,1.207459,6.588336,14.746242,12/12/2019,1,1699.595107,0.032092078,34.81,1698.886825,-106.2392471,1.452182309,-81.2602592,7.669075029,7.66350521,27.72316639,795.7733523,798.566552,1546.517933,57.40315217,1631.644252,1698.886825,0.88920495,1.378250823,1739.360305,1670.515777
59,D_24_4_BC,24,Mytilus,Day,Before,Removal,Before_Removal,4,2,7/9/2019,13:35:00,3.6,8.92,111.2,52.1,34.3,16.4,16.552,20190710,-43,7.650397473,NA,0.033020438,7/9/2019 13:35,58.2,-1.6,81.6,346,1.878987,3.0897024,19.181202,12/13/2019,1,1857.186196,-0.016058326,33.83,1857.540608,-106.2392471,1.452182309,-82.20272552,7.679516818,7.681655558,29.88930162,828.8126329,831.7662553,1693.450282,62.75988295,1786.099466,1857.540608,0.968112671,1.504500728,1848.252905,1777.168969
60,D_25_4_BC,25,Mytilus,Day,Before,Control,Before_Control,4,2,7/9/2019,13:37:00,3,8.63,66.2,52.9,35,14.8,15.52,20190710,-29.6,7.423398789,NA,0.034025277,7/9/2019 13:37,93.6,24,204,464,3.021876,7.724256,25.722768,12/13/2019,1,2119.48592,-0.016058326,34.04,2119.840332,-106.2392471,1.452182309,-83.70137766,7.4524865,7.461797891,60.68997135,1610.361863,1616.223379,2008.663149,42.89099926,2112.24412,2119.840332,0.6563683,1.022478901,2122.334262,2114.729113
61,D_26_4_BC,26,Phyllospadix,Day,Before,Removal,Before_Removal,4,2,7/9/2019,13:40:00,3,5.25,68.1,53.1,35.1,15.1,16.189,20190710,-73.1,8.177125109,NA,0.034022381,7/9/2019 13:40,23.2,3.56,59.8,139.2,0.749012,2.2642672,7.7168304,12/16/2019,1,2207.03384,-0.207713212,33.94,2211.618133,-106.2392471,1.452182309,-82.7298677,8.207587613,8.224542801,8.712132744,233.4115638,234.2566276,1682.923072,210.9932173,1902.628422,2211.618133,3.229628761,5.027042178,2207.715277,1899.270842
62,D_27_4_BC,27,Phyllospadix,Day,Before,Control,Before_Control,4,2,7/9/2019,13:43:00,3,9.07,107.6,53,35,14.2,15.324,20190710,-55.8,7.882284236,NA,0.03431404,7/9/2019 13:43,58.4,13.54,62.6,149.2,1.885444,2.3702864,8.2712004,12/16/2019,1,2258.380444,-0.207713212,34.64,2262.964737,-106.2392471,1.452182309,-83.9860054,7.911043736,7.927971537,20.55956122,535.6246613,537.586896,1962.517068,119.7880652,2102.864694,2262.964737,1.830434333,2.855044473,2305.56172,2142.44803
63,D_28_4_BC,28,Phyllospadix,Day,Before,Removal,Before_Removal,4,2,7/9/2019,13:45:00,3.6,9.83,121.6,53,35,15.4,15.784,20190710,-86.1,8.407339123,NA,0.033855804,7/9/2019 13:45,20.6,1.952,23.2,59.6,0.665071,0.8784448,3.3040452,12/17/2019,1,2099.185476,0.213123483,33.98,2094.481777,-106.2392471,1.452182309,-83.31800154,8.43687598,8.442958218,4.25837586,115.0606604,115.475597,1368.646076,286.3618354,1659.266287,2094.481777,4.389035819,6.828255292,2093.249729,1658.290248
64,D_29_4_BC,29,Phyllospadix,Day,Before,Control,Before_Control,4,2,7/9/2019,13:46:00,3.6,15.39,196.6,52.9,34.9,17.2,17.178,20190710,-108.1,8.776248802,NA,0.03317507,7/9/2019 13:46,25.7,4.23,15.8,120,0.8297245,0.5982512,6.65244,12/17/2019,1,1870.452653,0.213123483,33.93,1865.748954,-106.2392471,1.452182309,-81.2936594,8.807877554,8.80751382,1.02163539,29.09866358,29.20122858,791.4765895,409.7021601,1202.200385,1865.748954,6.314957988,9.785796585,1861.907706,1199.725267
65,D_30_4_BC,30,Mytilus,Day,Before,Control,Before_Control,4,2,7/9/2019,13:49:00,3.6,7.46,90.2,52.4,34.6,15.8,15.858,20190710,-35.9,7.531256175,NA,0.033386288,7/9/2019 13:49,89.6,26.2,320,412,2.892736,12.11648,22.840044,12/17/2019,1,2022.971846,0.213123483,33.92,2018.268147,-106.2392471,1.452182309,-83.21054004,7.559926434,7.560709139,44.41107824,1211.747459,1216.100504,1883.222889,51.99128242,1979.62525,2018.268147,0.799397968,1.243355565,2013.519281,1974.967308
66,D_31_4_BC,31,Mytilus,Day,Before,Control,Before_Control,4,2,7/9/2019,13:51:00,3.6,6.7,83.5,51.9,34.2,16.4,15.575,20190710,-30,7.430054937,NA,0.032914345,7/9/2019 13:51,70.4,93.2,181.8,356,2.272864,6.8836752,19.735572,12/18/2019,1,2107.415865,0.085007907,34.16,2105.539715,-106.2392471,1.452182309,-83.62150764,7.457261596,7.446674619,60.55112381,1678.116141,1684.102068,1995.407371,42.94848787,2098.906983,2105.539715,0.662844038,1.030279326,2115.448137,2108.784192
67,D_32_4_BC,32,Mytilus,Day,Before,Removal,Before_Removal,4,2,7/9/2019,13:52:00,3.6,7.67,93,52.6,34.7,14.9,15.168,20190710,-38.3,7.577559796,NA,0.033821264,7/9/2019 13:52,66,17.08,158.8,332,2.13081,6.0128032,18.405084,12/18/2019,1,2055.647869,0.085007907,34.19,2053.771719,-106.2392471,1.452182309,-84.21254584,7.605305487,7.608998185,41.0599453,1090.973466,1094.937147,1907.093388,56.9775515,2005.130885,2053.771719,0.873509119,1.361086415,2065.248679,2016.336028
68,D1_Ocean_5_BC,Ocean,Ocean,Day,Before,Ocean,Before_Ocean,5,1,7/8/2019,13:31:00,0.5,8.41,101.2,52.4,34.5,13.3,19.315,20190710,-67.4,8.052311924,NA,0.034332287,7/8/2019 13:31,21.4,7.2,29.4,35.6,0.690899,1.1132016,1.9735572,8/30/2019,1,2187.944324,0.232710928,32.85,2182.808324,-106.2392471,1.452182309,-78.1903458,8.086548304,8.17929179,10.43030613,263.5233727,264.4996567,1730.885988,179.9206806,1921.236974,2182.808324,2.750328999,4.301219116,2108.978042,1856.253959
69,D_1_5_BC,1,Phyllospadix,Day,Before,Control,Before_Control,5,1,7/8/2019,13:39:00,0.3,11.89,148.4,53.4,35.2,16.1,21.496,20190710,-71.3,8.101290966,NA,0.033817551,7/8/2019 13:39,24.6,16.5,55.6,89.6,0.794211,2.1052384,4.9671552,8/31/2019,1,2197.425682,0.048572063,32.95,2196.353682,-106.2392471,1.452182309,-75.02313619,8.140687235,8.223830019,8.379409258,231.4531363,232.2805456,1655.213457,215.7612033,1879.35407,2196.353682,3.309629725,5.139389666,2128.525112,1821.315194
70,D_2_5_BC,2,Phyllospadix,Day,Before,Removal,Before_Removal,5,1,7/8/2019,13:41:00,0.3,14.83,196.4,52.7,34.8,19,22.445,20190710,-93.5,8.471875429,NA,0.032513374,7/8/2019 13:41,33.6,2.88,14.74,106.6,1.084776,0.55811536,5.9095842,9/1/2019,1,2066.351163,0.396650635,33.98,2057.596964,-106.2392471,1.452182309,-73.64501518,8.511910712,8.566711436,2.460005204,73.73646528,73.9905733,1138.210968,361.4532992,1502.124272,2057.596964,5.606731882,8.651655749,2056.386613,1501.240669
71,D_3_5_BC,3,Phyllospadix,Day,Before,Removal,Before_Removal,5,1,7/8/2019,13:43:00,0.3,14.24,182.4,53.2,35.2,17.3,22.291,20190710,-85.9,8.343712788,NA,0.033297686,7/8/2019 13:43,24.4,0.1916,8.64,145.2,0.787754,0.32714496,8.0494524,9/2/2019,1,2172.498771,0.36850704,32.92,2164.36571,-106.2392471,1.452182309,-73.86865125,8.384383022,8.462869238,3.854453742,110.2863752,110.6746511,1356.690201,320.9967496,1681.541405,2164.36571,4.940922638,7.651250654,2095.61527,1628.127736
72,D_4_5_BC,4,Phyllospadix,Day,Before,Control,Before_Control,5,1,7/8/2019,13:49:00,0.3,9.92,133.5,55.3,36.6,19.3,24.025,20190710,-84.7,8.307461607,NA,0.033704673,7/8/2019 13:49,23.4,4.72,23,150.8,0.755469,0.870872,8.3598996,9/2/2019,1,2021.456827,0.36850704,33.04,2013.323766,-106.2392471,1.452182309,-71.35056713,8.353946786,8.427714485,3.61437537,110.3301516,110.7089605,1239.20555,300.9702681,1543.790193,2013.323766,4.621705158,7.109171129,1956.476977,1500.200823
73,D_5_5_BC,5,Phyllospadix,Day,Before,Control,Before_Control,5,1,7/8/2019,13:54:00,0.3,7.77,110.2,54,35.8,22.4,23.287,20190710,-76.2,8.169665082,NA,0.03219815,7/8/2019 13:54,22,2.74,37.8,103.8,0.71027,1.4312592,5.7543606,9/4/2019,1,2009.436159,0.537981023,33.22,1997.562756,-106.2392471,1.452182309,-72.42227767,8.213236771,8.226828275,6.094375203,201.5437075,202.2096487,1395.942751,235.4805164,1637.517643,1997.562756,3.676089634,5.612959112,1951.736317,1599.951061
74,D_6_5_BC,6,Phyllospadix,Day,Before,Removal,Before_Removal,5,1,7/8/2019,14:00:00,0.2,9.88,129.2,52.7,34.6,18.1,24.547,20190710,-75.9,8.153740273,NA,0.03278483,7/8/2019 14:00,30.8,18.7,154,193.6,0.994378,5.831056,10.7326032,9/4/2019,1,1939.047416,0.537981023,33.28,1927.174013,-106.2392471,1.452182309,-70.59252796,8.196720183,8.295908364,5.584691543,162.9878943,163.5560032,1355.794919,222.047555,1583.427165,1927.174013,3.437848597,5.318475105,1886.36327,1549.895766
75,D_7_5_BC,7,Phyllospadix,Day,Before,Removal,Before_Removal,5,1,7/8/2019,14:02:00,0.2,10.8,129.9,52.4,34.6,16.1,22.138,20190710,-67.7,8.034493925,NA,0.033282031,7/8/2019 14:02,39.6,-2.17,29.2,132.2,1.278486,1.1056288,7.3287714,9/5/2019,1,2293.39781,0.544759247,32.89,2281.37481,-106.2392471,1.452182309,-74.09083515,8.073591872,8.166117257,10.35736511,285.1355964,286.1549732,1782.660764,200.6726689,1993.690798,2281.37481,3.088064758,4.799832037,2206.894632,1928.602658
76,D_8_5_BC,8,Phyllospadix,Day,Before,Control,Before_Control,5,1,7/8/2019,14:05:00,0.8,9.54,132.7,54.5,36.3,21.6,22.979,20190710,-63.9,7.962987131,NA,0.032638801,7/8/2019 14:05,71.3,13.4,60.1,303,2.3019205,2.2756264,16.797411,9/5/2019,1,2084.92764,0.544759247,33.14,2072.90464,-106.2392471,1.452182309,-72.86954982,8.007199013,8.027907117,11.44009904,371.3356632,372.5750518,1636.55857,171.4091663,1819.407835,2072.90464,2.658681929,4.066011172,2020.472346,1773.38752
77,D_9_5_BC,9,Mytilus,Day,Before,Control,Before_Control,5,1,7/8/2019,14:21:00,1.8,7.77,100.5,55.2,36.6,18.9,21.732,20190710,-27.8,7.355875333,NA,0.033785309,7/8/2019 14:21,78,24.6,260,386,2.51823,9.84464,21.398682,9/7/2019,1,2086.308144,0.267242737,33.02,2080.410017,-106.2392471,1.452182309,-74.68042116,7.398850019,7.434478564,56.70249489,1711.529175,1717.445669,1957.508713,47.56639581,2061.777604,2080.410017,0.729500168,1.123270031,2020.445257,2002.349896
78,D_10_5_BC,10,Mytilus,Day,Before,Removal,Before_Removal,5,1,7/8/2019,14:23:00,1.8,7.93,102.9,53.8,35.7,18,21.053,20190710,-31,7.414642396,NA,0.033375402,7/8/2019 14:23,144.8,35.4,516,422,4.674868,19.537824,23.394414,9/7/2019,1,2085.86574,0.267242737,33.01,2079.967613,-106.2392471,1.452182309,-75.66645295,7.454468087,7.493952875,50.46027622,1477.338966,1482.502441,1945.490319,51.35648673,2047.307082,2079.967613,0.789882705,1.220260106,2019.40385,1987.694317
79,D_11_5_BC,11,Mytilus,Day,Before,Removal,Before_Removal,5,1,7/8/2019,14:26:00,1.7,4.85,64,54.5,36.1,19.5,21.044,20190710,-23.5,7.286216187,NA,0.033248731,7/8/2019 14:26,91.6,25.4,324,424,2.957306,12.267936,23.505288,9/8/2019,1,2055.56375,0.658535281,33.25,2041.029679,-106.2392471,1.452182309,-75.67952259,7.32695389,7.345527628,68.31629754,2091.378269,2098.556953,1939.694105,38.84807521,2046.858478,2041.029679,0.598892702,0.921269855,1996.006965,2001.707188
80,D_12_5_BC,12,Mytilus,Day,Before,Control,Before_Control,5,1,7/8/2019,14:19:00,1.8,13.34,193.8,52.5,34.6,24.2,24.042,20190710,-64.9,7.971540883,NA,0.031111995,7/8/2019 14:19,74.2,32.6,224,376,2.395547,8.481536,20.844312,9/8/2019,1,1799.743482,0.658535281,33.11,1785.209411,-106.2392471,1.452182309,-71.32588003,8.013711507,8.011354978,9.746052579,335.6505248,336.7354975,1395.812795,149.0928276,1554.651675,1785.209411,2.363634762,3.597001481,1738.478929,1513.956381
81,D_13_5_BC,13,Mytilus,Day,Before,Control,Before_Control,5,1,7/8/2019,14:15:00,1.8,5.87,80,55.3,36.6,20.4,23.02,20190710,-19,7.198626415,NA,0.033360991,7/8/2019 14:15,94,37.6,306,844,3.03479,11.586384,46.788828,11/21/2019,1,1844.60606,-0.569820019,33.73,1857.182159,-106.2392471,1.452182309,-72.81001035,7.243577592,7.273731318,71.99454649,2265.664455,2273.356272,1772.782053,31.47728415,1876.253883,1857.182159,0.485144698,0.744116094,1842.433948,1861.35422
82,D_14_5_BC,14,Mytilus,Day,Before,Control,Before_Control,5,1,7/8/2019,14:11:00,0.8,7.8,109.5,50.4,33.1,22.1,22.689,20190710,-28.7,7.365632797,splashed,0.030633942,7/8/2019 14:11,98.6,34.4,280,592,3.183301,10.60192,32.818704,11/22/2019,1,2170.336163,-0.799098459,33.88,2187.972506,-106.2392471,1.452182309,-73.29068269,7.402436786,7.409678315,60.84705891,1967.785791,1974.325007,2063.457634,49.25808754,2173.562781,2187.972506,0.780480307,1.198445814,2180.25025,2165.891383
83,D_15_5_BC,15,Mytilus,Day,Before,Removal,Before_Removal,5,1,7/8/2019,14:12:00,0.8,9.2,118.3,53.5,35.4,17.7,22.689,20190710,-28.7,7.365632797,NA,0.033320351,7/8/2019 14:12,29.8,3.32,50.6,169,0.962093,1.9159184,9.368853,11/22/2019,1,1807.326915,-0.799098459,34.61,1824.963258,-106.2392471,1.452182309,-73.29068269,7.407374864,7.47066735,47.3430217,1371.902434,1376.714927,1714.525388,42.12459838,1803.993008,1824.963258,0.648443518,1.002895905,1857.705246,1836.358765
84,D_16_5_BC,16,Mytilus,Day,Before,Removal,Before_Removal,5,1,7/8/2019,14:29:00,1.7,6.1,83.4,53.1,35.1,21.4,23.27,20190710,-29.4,7.37411545,NA,0.032042219,7/8/2019 14:29,69.6,94.8,615,398,2.247036,23.28636,22.063926,11/23/2019,1,2113.281124,-0.539790416,33.96,2125.19446,-106.2392471,1.452182309,-72.44696477,7.416120771,7.439587191,54.71642147,1755.209435,1761.091469,1992.974109,52.03400056,2099.724531,2125.19446,0.812760078,1.245699685,2122.694232,2097.254266
85,D2_Ocean_5_BC,Ocean,Ocean,Day,Before,Ocean,Before_Ocean,5,2,7/9/2019,14:03:00,3.6,10.16,119.1,52.4,34.5,13,14.625,20190710,-65.1,8.050410924,windy,0.034455705,7/9/2019 14:03,12.46,5.46,47.6,45.2,0.4022711,1.8023264,2.5057524,11/26/2019,1,2170.199304,0.237237901,33.6,2164.963392,-106.2392471,1.452182309,-85.00108083,8.076732776,8.101822685,12.91462256,323.2412393,324.4434551,1780.020333,153.0102169,1945.945172,2164.963392,2.337388016,3.65761033,2139.493235,1923.0517
86,D_17_5_BC,17,Mytilus,Day,Before,Removal,Before_Removal,5,2,7/9/2019,14:12:00,3,9.43,119.9,51.4,33.8,17.5,16.608,20190710,-30.2,7.42739111,NA,0.03230487,7/9/2019 14:12,74.2,12.34,106.2,394,2.395547,4.0211568,21.842178,11/27/2019,1,1655.813703,0.547931117,33.28,1643.720699,-106.2392471,1.452182309,-82.12140331,7.455406734,7.444008214,46.33920309,1323.368358,1328.022033,1550.615569,34.26629353,1631.221065,1643.720699,0.531713902,0.824958462,1608.912496,1596.67756
87,D_18_5_BC,18,Phyllospadix,Day,Before,Control,Before_Control,5,2,7/9/2019,14:26:00,2.4,8.64,107,52.6,34.7,16.4,16.075,20190710,-54,7.84528116,NA,0.033285793,7/9/2019 14:26,44.4,-1.63,35.2,274,1.433454,1.3328128,15.189738,11/27/2019,1,2036.75598,0.547931117,33.9,2024.662976,-106.2392471,1.452182309,-82.89541648,7.874565806,7.86974828,20.13100517,559.4602117,561.4533497,1764.644982,101.7857596,1886.561747,2024.662976,1.566861325,2.433338598,2018.708085,1881.013036
88,D_19_5_BC,19,Mytilus,Day,Before,Control,Before_Control,5,2,7/9/2019,14:16:00,3,9.81,121.6,52.2,34.4,16.1,16.016,20190710,-51.9,7.809117339,5 extra pumps in tubing (extra 10 ml),0.03317501,7/9/2019 14:16,55.6,12.36,121.8,354,1.795046,4.6118352,19.624698,12/6/2019,1,1809.506846,-0.023173626,33.85,1810.018295,-106.2392471,1.452182309,-82.98109524,7.837568002,7.836335456,19.78541327,544.0825197,546.0282086,1590.968222,83.42295799,1694.176593,1810.018295,1.28508076,1.998099568,1802.03292,1686.702285
89,D_20_5_BC,20,Phyllospadix,Day,Before,Control,Before_Control,5,2,7/9/2019,14:22:00,2.6,17.84,222.3,52.7,34.8,15.7,15.522,20190710,-86.9,8.423752664,NA,0.033583839,7/9/2019 14:22,41,5.26,28,138.6,1.323685,1.060192,7.6835682,12/6/2019,1,1978.395652,-0.023173626,33.78,1978.907101,-106.2392471,1.452182309,-83.6984733,8.452351525,8.449533897,3.893238628,106.0271762,106.4080794,1277.18618,273.1807119,1554.26013,1978.907101,4.194804112,6.523783746,1966.102408,1544.203153
90,D_21_5_BC,21,Phyllospadix,Day,Before,Removal,Before_Removal,5,2,7/9/2019,14:19:00,2.6,10.98,139.7,51.9,34.2,17.4,16.638,20190710,-79.1,8.277639982,NA,0.032593161,7/9/2019 14:19,36.8,13.54,84.4,212,1.188088,3.1957216,11.752644,12/11/2019,1,2040.093927,0.226350661,34.03,2035.0983,-106.2392471,1.452182309,-82.07783784,8.306668027,8.294781684,6.11759346,174.5856687,175.1995886,1453.534733,229.0786635,1688.73099,2035.0983,3.54629382,5.499304505,2036.893975,1690.221047
91,D_22_5_BC,22,Phyllospadix,Day,Before,Removal,Before_Removal,5,2,7/9/2019,14:23:00,2.6,11.76,148.7,52.4,34.6,16.9,16.219,20190710,-36,7.530722786,NA,0.033012995,7/9/2019 14:23,59.2,21.6,104,202,1.911272,3.937856,11.198274,12/12/2019,1,2265.402138,0.032092078,34.16,2264.693856,-106.2392471,1.452182309,-82.68630223,7.560004693,7.550845076,49.76178179,1402.646033,1407.616342,2115.263503,59.53398662,2224.559271,2264.693856,0.918284724,1.424687556,2275.351239,2235.027785
92,D_23_5_BC,23,Mytilus,Day,Before,Removal,Before_Removal,5,2,7/9/2019,14:52:00,2.3,8.27,104.5,49.6,32.5,17.3,16.115,20190710,-34.3,7.501760277,NA,0.031436242,7/9/2019 14:52,45.4,64.1,248,336,1.465739,9.390272,18.626832,12/12/2019,1,1591.814797,0.032092078,33.98,1591.106515,-106.2392471,1.452182309,-82.83732919,7.525850388,7.510283041,38.89204189,1096.369026,1100.233183,1491.596332,36.9408679,1567.429242,1591.106515,0.576322744,0.897081959,1590.17057,1566.507224
93,D_24_5_BC,24,Mytilus,Day,Before,Removal,Before_Removal,5,2,7/9/2019,14:56:00,2.2,8.27,102,50.7,33.3,16.4,16.052,20190710,-39.6,7.594511097,NA,0.032278391,7/9/2019 14:56,71.4,24.6,125,624,2.305149,4.733,34.592688,12/13/2019,1,1797.61968,-0.016058326,33.36,1797.974092,-106.2392471,1.452182309,-82.92881668,7.620373945,7.615593277,34.4456825,949.8773062,953.2628211,1661.734805,51.66350058,1747.843988,1797.974092,0.800810268,1.246896469,1764.129874,1714.943395
94,D_25_5_BC,25,Mytilus,Day,Before,Control,Before_Control,5,2,7/9/2019,14:58:00,2.2,5.38,64.4,52.4,34.5,15.1,15.095,20190710,-27.8,7.394446515,NA,0.033636979,7/9/2019 14:58,104.2,20.6,166.8,466,3.364097,6.3157152,25.833642,12/13/2019,1,2031.86967,-0.016058326,33.95,2032.224082,-106.2392471,1.452182309,-84.31855515,7.421569922,7.421506391,63.90542869,1706.39269,1712.58076,1933.38736,37.62583677,2034.918625,2032.224082,0.577717089,0.900097147,2029.235517,2031.926098
95,D_26_5_BC,26,Phyllospadix,Day,Before,Removal,Before_Removal,5,2,7/9/2019,14:32:00,2.4,9.81,117.3,52,34.2,14.1,14.365,20190710,-73,8.19099274,ocean,0.033787518,7/9/2019 14:32,29.6,12.26,44.8,79.2,0.955636,1.6963072,4.3906104,12/16/2019,1,2219.892579,-0.207713212,33.86,2224.476872,-106.2392471,1.452182309,-85.37864823,8.216118614,8.220263269,9.283338665,240.028083,240.9082495,1721.452417,201.4074007,1932.143157,2224.476872,3.089055255,4.825563611,2215.317261,1924.187273
96,D_27_5_BC,27,Phyllospadix,Day,Before,Control,Before_Control,5,2,7/9/2019,14:34:00,2.4,8.71,103.2,53.6,33.9,14.6,14.382,20190710,-73.7,8.203116156,ocean,0.034492891,7/9/2019 14:34,38.8,-0.257,27.2,138.4,1.252658,1.0299008,7.6724808,12/16/2019,1,2143.958597,-0.207713212,34.42,2148.54289,-106.2392471,1.452182309,-85.35396113,8.227526107,8.224120324,8.750116104,229.3494218,230.185075,1652.341183,197.4480146,1858.539313,2148.54289,3.036465033,4.741030482,2175.083714,1881.49774
97,D_28_5_BC,28,Phyllospadix,Day,Before,Removal,Before_Removal,5,2,7/9/2019,14:36:00,2.4,12.23,149.2,51.6,34,14.9,14.688,20190710,-82.6,8.356308058,ocean,0.033268033,7/9/2019 14:36,21.2,6.2,21.4,41.8,0.684442,0.8102896,2.3172666,12/17/2019,1,2160.396023,0.213123483,34.26,2155.692324,-106.2392471,1.452182309,-84.90959335,8.381497792,8.378145547,5.54270679,146.6952995,147.2277094,1504.091749,259.8257628,1769.460219,2155.692324,3.99704211,6.235683944,2172.17703,1782.991385
98,D_29_5_BC,29,Phyllospadix,Day,Before,Control,Before_Control,5,2,7/9/2019,14:37:00,2.4,15.07,199,51.2,33.7,17.6,15.33,20190710,-89.1,8.463990456,NA,0.032172129,7/9/2019 14:37,46.1,-4.74,24.7,93.1,1.4883385,0.9352408,5.1611847,12/17/2019,1,2107.005405,0.213123483,33.95,2102.301706,-106.2392471,1.452182309,-83.9772923,8.489560564,8.453524335,3.911015427,111.9545203,112.3471845,1339.535796,303.0110178,1646.457829,2102.301706,4.705722152,7.300650653,2099.210086,1644.036568
